"appName","fileId","subId","subId2","classType","name"
"Tomcat8","802","13","0","interface","AccessLogElement"
"Tomcat8","802","14","0","interface","AccessLogElement"
"Tomcat8","802","15","0","interface","AccessLogElement"
"Tomcat8","803","1","0","class","ValveBase"
"Tomcat8","805","1","0","class","ErrorReportValve"
"Tomcat8","806","1","0","class","ValveBase"
"Tomcat8","807","1","0","class","ValveBase"
"Tomcat8","808","1","0","class","RequestFilterValve"
"Tomcat8","809","1","0","class","RequestFilterValve"
"Tomcat8","810","1","0","class","RequestFilterValve"
"Tomcat8","811","1","0","class","ValveBase"
"Tomcat8","812","1","0","class","ValveBase"
"Tomcat8","813","3","0","interface","RewriteMap"
"Tomcat8","813","4","0","interface","RewriteMap"
"Tomcat8","813","5","0","interface","RewriteMap"
"Tomcat8","813","6","0","interface","RewriteMap"
"Tomcat8","816","1","0","class","Resolver"
"Tomcat8","817","3","0","class","Condition"
"Tomcat8","817","4","0","class","Condition"
"Tomcat8","817","5","0","class","Condition"
"Tomcat8","820","1","0","class","ValveBase"
"Tomcat8","821","3","0","class","SubstitutionElement"
"Tomcat8","821","4","0","class","SubstitutionElement"
"Tomcat8","821","5","0","class","SubstitutionElement"
"Tomcat8","821","6","0","class","SubstitutionElement"
"Tomcat8","821","7","0","class","SubstitutionElement"
"Tomcat8","821","8","0","class","SubstitutionElement"
"Tomcat8","821","9","0","class","SubstitutionElement"
"Tomcat8","821","10","0","class","SubstitutionElement"
"Tomcat8","822","1","0","class","ValveBase"
"Tomcat8","823","1","0","class","ValveBase"
"Tomcat8","824","1","0","class","ValveBase"
"Tomcat8","828","1","0","class","AbstractResource"
"Tomcat8","828","32","0","class","InputStream"
"Tomcat8","829","1","0","class","AbstractResourceSet"
"Tomcat8","830","1","0","class","AbstractResourceSet"
"Tomcat8","831","1","0","interface","WebResource"
"Tomcat8","833","1","0","class","AbstractArchiveResource"
"Tomcat8","834","1","0","class","AbstractArchiveResourceSet"
"Tomcat8","835","37","0","interface","Comparator"
"Tomcat8","836","1","0","interface","WebResource"
"Tomcat8","836","54","0","class","URLStreamHandler"
"Tomcat8","836","55","0","class","URLConnection"
"Tomcat8","836","56","0","class","JarURLConnection"
"Tomcat8","837","1","0","class","URLStreamHandler"
"Tomcat8","838","1","0","class","AbstractFileResourceSet"
"Tomcat8","839","1","0","interface","WebResource"
"Tomcat8","841","1","0","class","StandardRoot"
"Tomcat8","842","1","0","class","AbstractResource"
"Tomcat8","843","1","0","class","AbstractFileResourceSet"
"Tomcat8","845","1","0","class","AbstractSingleArchiveResource"
"Tomcat8","846","1","0","class","AbstractResource"
"Tomcat8","847","1","0","class","AbstractSingleArchiveResourceSet"
"Tomcat8","848","1","0","class","AbstractArchiveResource"
"Tomcat8","849","1","0","class","AbstractArchiveResourceSet"
"Tomcat8","851","1","0","class","JarInputStream"
"Tomcat8","852","1","0","interface","URLStreamHandlerFactory"
"Tomcat8","854","1","0","class","EmptyResource"
"Tomcat8","855","1","0","class","URLStreamHandler"
"Tomcat8","856","1","0","class","URLConnection"
"Tomcat8","857","1","0","class","AbstractSingleArchiveResource"
"Tomcat8","858","1","0","class","AbstractSingleArchiveResourceSet"
"Tomcat8","862","1","0","interface","Processor"
"Tomcat8","863","1","0","interface","ProtocolHandler"
"Tomcat8","863","1","1","interface","MBeanRegistration"
"Tomcat8","863","100","0","interface","AbstractEndpoint.Handler"
"Tomcat8","863","101","0","class","SynchronizedStack"
"Tomcat8","867","1","0","class","AbstractProtocol"
"Tomcat8","869","1","0","class","AbstractAjpProtocol"
"Tomcat8","870","1","0","class","AbstractAjpProtocol"
"Tomcat8","871","1","0","class","AbstractProcessor"
"Tomcat8","871","62","0","interface","InputBuffer"
"Tomcat8","871","63","0","interface","OutputBuffer"
"Tomcat8","875","1","0","class","IOException"
"Tomcat8","880","1","0","class","AbstractHttp11Protocol"
"Tomcat8","881","1","0","class","AbstractProtocol"
"Tomcat8","883","1","0","interface","InputFilter"
"Tomcat8","883","1","1","interface","ApplicationBufferHandler"
"Tomcat8","884","1","0","interface","InputFilter"
"Tomcat8","884","1","1","interface","ApplicationBufferHandler"
"Tomcat8","885","1","0","interface","OutputFilter"
"Tomcat8","886","1","0","interface","OutputFilter"
"Tomcat8","886","13","0","class","OutputStream"
"Tomcat8","887","1","0","interface","InputFilter"
"Tomcat8","887","1","1","interface","ApplicationBufferHandler"
"Tomcat8","888","1","0","interface","OutputFilter"
"Tomcat8","889","1","0","interface","InputFilter"
"Tomcat8","890","1","0","interface","InputFilter"
"Tomcat8","891","1","0","interface","OutputFilter"
"Tomcat8","892","1","0","class","IllegalStateException"
"Tomcat8","893","1","0","interface","InputBuffer"
"Tomcat8","893","1","1","interface","ApplicationBufferHandler"
"Tomcat8","893","54","0","interface","InputBuffer"
"Tomcat8","894","1","0","class","AbstractHttp11JsseProtocol"
"Tomcat8","895","1","0","class","AbstractHttp11JsseProtocol"
"Tomcat8","896","1","0","interface","HttpOutputBuffer"
"Tomcat8","896","41","0","interface","HttpOutputBuffer"
"Tomcat8","897","1","0","class","AbstractProcessor"
"Tomcat8","902","1","0","interface","ApplicationBufferHandler"
"Tomcat8","903","1","0","class","BaseModelMBean"
"Tomcat8","906","1","0","class","UpgradeProcessorBase"
"Tomcat8","907","1","0","class","UpgradeProcessorBase"
"Tomcat8","908","1","0","class","ServletInputStream"
"Tomcat8","909","1","0","class","ServletOutputStream"
"Tomcat8","910","1","0","class","AbstractStream"
"Tomcat8","913","1","0","class","Http2Exception"
"Tomcat8","915","1","0","class","ConnectionSettingsBase"
"Tomcat8","916","1","0","class","ConnectionSettingsBase"
"Tomcat8","920","1","0","interface","HeaderEmitter"
"Tomcat8","923","31","0","class","TableEntry"
"Tomcat8","924","1","0","class","Exception"
"Tomcat8","926","1","0","class","Http2Parser"
"Tomcat8","926","7","0","class","FrameCompletionHandler"
"Tomcat8","926","10","0","interface","CompletionCheck"
"Tomcat8","926","10","1","interface","CompletionHandler"
"Tomcat8","927","1","0","class","Http2UpgradeHandler"
"Tomcat8","927","25","0","interface","CompletionHandler"
"Tomcat8","927","26","0","class","PingManager"
"Tomcat8","927","27","0","interface","HeaderFrameBuffers"
"Tomcat8","929","1","0","class","Exception"
"Tomcat8","930","1","0","interface","HttpOutputBuffer"
"Tomcat8","932","1","0","interface","UpgradeProtocol"
"Tomcat8","934","1","0","class","AbstractNonZeroStream"
"Tomcat8","938","1","0","class","Http2Exception"
"Tomcat8","939","1","0","class","AbstractProcessor"
"Tomcat8","940","1","0","interface","Runnable"
"Tomcat8","946","1","0","class","RuntimeException"
"Tomcat8","949","1","0","class","BaseModelMBean"
"Tomcat8","954","1","0","class","ExpressionFactory"
"Tomcat8","955","2","0","class","ELArithmetic"
"Tomcat8","955","3","0","class","ELArithmetic"
"Tomcat8","955","4","0","class","ELArithmetic"
"Tomcat8","955","5","0","class","ELArithmetic"
"Tomcat8","957","1","0","class","ELContext"
"Tomcat8","958","1","0","interface","NodeVisitor"
"Tomcat8","959","1","0","class","FunctionMapper"
"Tomcat8","961","1","0","class","VariableMapper"
"Tomcat8","965","1","0","class","SimpleNode"
"Tomcat8","966","1","0","class","BooleanNode"
"Tomcat8","967","1","0","class","SimpleNode"
"Tomcat8","968","1","0","class","SimpleNode"
"Tomcat8","969","1","0","class","SimpleNode"
"Tomcat8","970","1","0","class","SimpleNode"
"Tomcat8","971","1","0","class","SimpleNode"
"Tomcat8","972","1","0","class","SimpleNode"
"Tomcat8","973","1","0","class","ArithmeticNode"
"Tomcat8","974","1","0","class","SimpleNode"
"Tomcat8","975","1","0","class","SimpleNode"
"Tomcat8","976","1","0","class","SimpleNode"
"Tomcat8","977","1","0","class","BooleanNode"
"Tomcat8","978","1","0","class","BooleanNode"
"Tomcat8","979","1","0","class","SimpleNode"
"Tomcat8","980","1","0","class","SimpleNode"
"Tomcat8","981","1","0","class","BooleanNode"
"Tomcat8","982","1","0","class","BooleanNode"
"Tomcat8","983","1","0","class","SimpleNode"
"Tomcat8","984","1","0","class","SimpleNode"
"Tomcat8","985","1","0","class","SimpleNode"
"Tomcat8","986","1","0","class","SimpleNode"
"Tomcat8","987","1","0","class","BooleanNode"
"Tomcat8","988","1","0","class","BooleanNode"
"Tomcat8","989","1","0","class","SimpleNode"
"Tomcat8","990","1","0","class","SimpleNode"
"Tomcat8","991","1","0","class","SimpleNode"
"Tomcat8","992","1","0","class","SimpleNode"
"Tomcat8","993","1","0","class","SimpleNode"
"Tomcat8","994","1","0","class","ArithmeticNode"
"Tomcat8","995","1","0","class","ArithmeticNode"
"Tomcat8","996","1","0","class","ArithmeticNode"
"Tomcat8","997","1","0","class","SimpleNode"
"Tomcat8","998","1","0","class","SimpleNode"
"Tomcat8","999","1","0","class","BooleanNode"
"Tomcat8","1000","1","0","class","SimpleNode"
"Tomcat8","1001","1","0","class","BooleanNode"
"Tomcat8","1002","1","0","class","ArithmeticNode"
"Tomcat8","1003","1","0","class","SimpleNode"
"Tomcat8","1004","1","0","class","SimpleNode"
"Tomcat8","1005","1","0","class","SimpleNode"
"Tomcat8","1006","1","0","class","BooleanNode"
"Tomcat8","1007","1","0","class","SimpleNode"
"Tomcat8","1008","1","0","class","SimpleNode"
"Tomcat8","1009","1","0","interface","ELParserTreeConstants"
"Tomcat8","1009","1","1","interface","ELParserConstants"
"Tomcat8","1009","177","0","class","java.lang.Error"
"Tomcat8","1011","1","0","interface","ELParserConstants"
"Tomcat8","1016","1","0","class","Exception"
"Tomcat8","1018","1","0","interface","Node"
"Tomcat8","1019","1","0","interface","java.io.Serializable"
"Tomcat8","1020","1","0","class","Error"
"Tomcat8","1022","33","0","interface","Comparator"
"Tomcat8","1022","34","0","interface","Iterator"
"Tomcat8","1023","1","0","class","ELResolver"
"Tomcat8","1023","9","0","interface","Iterator"
"Tomcat8","1026","16","0","interface","PrivilegedAction"
"Tomcat8","1026","17","0","interface","Comparable"
"Tomcat8","1030","1","0","class","Compiler"
"Tomcat8","1030","8","0","class","DefaultLogger"
"Tomcat8","1030","10","0","class","PrintStream"
"Tomcat8","1033","2","0","class","Node.Visitor"
"Tomcat8","1035","1","0","interface","ErrorHandler"
"Tomcat8","1036","6","0","class","Node.Visitor"
"Tomcat8","1038","7","0","interface","ELInterpreter"
"Tomcat8","1039","3","0","class","ELNode"
"Tomcat8","1039","4","0","class","ELNode"
"Tomcat8","1039","5","0","class","ELNode"
"Tomcat8","1039","6","0","class","ELNode"
"Tomcat8","1040","31","0","class","Token"
"Tomcat8","1040","32","0","class","Token"
"Tomcat8","1040","33","0","class","Token"
"Tomcat8","1040","35","0","class","ELNode.Visitor"
"Tomcat8","1042","19","0","class","Node.Visitor"
"Tomcat8","1044","40","0","class","Node.Visitor"
"Tomcat8","1045","1","0","class","TagLibraryInfo"
"Tomcat8","1047","1","0","class","TagInfo"
"Tomcat8","1049","1","0","class","org.apache.jasper.compiler.Compiler"
"Tomcat8","1057","1","0","class","ServletWriter"
"Tomcat8","1058","1","0","interface","TagConstants"
"Tomcat8","1058","45","0","class","Node"
"Tomcat8","1058","46","0","class","Node"
"Tomcat8","1058","47","0","class","Node"
"Tomcat8","1058","48","0","class","Node"
"Tomcat8","1058","49","0","class","Node"
"Tomcat8","1058","50","0","class","Node"
"Tomcat8","1058","51","0","class","Node"
"Tomcat8","1058","52","0","class","Node"
"Tomcat8","1058","53","0","class","Node"
"Tomcat8","1058","54","0","class","Node"
"Tomcat8","1058","55","0","class","Node"
"Tomcat8","1058","56","0","class","Node"
"Tomcat8","1058","57","0","class","ScriptingElement"
"Tomcat8","1058","58","0","class","ScriptingElement"
"Tomcat8","1058","59","0","class","ScriptingElement"
"Tomcat8","1058","60","0","class","Node"
"Tomcat8","1058","61","0","class","Node"
"Tomcat8","1058","62","0","class","Node"
"Tomcat8","1058","63","0","class","Node"
"Tomcat8","1058","64","0","class","Node"
"Tomcat8","1058","65","0","class","Node"
"Tomcat8","1058","66","0","class","Node"
"Tomcat8","1058","67","0","class","Node"
"Tomcat8","1058","68","0","class","Node"
"Tomcat8","1058","69","0","class","Node"
"Tomcat8","1058","70","0","class","Node"
"Tomcat8","1058","71","0","class","Node"
"Tomcat8","1058","72","0","class","Node"
"Tomcat8","1058","74","0","class","Node"
"Tomcat8","1058","75","0","class","ChildInfoBase"
"Tomcat8","1058","76","0","class","Node"
"Tomcat8","1058","77","0","class","Node"
"Tomcat8","1058","78","0","class","ChildInfoBase"
"Tomcat8","1058","79","0","class","ChildInfoBase"
"Tomcat8","1058","80","0","class","Node"
"Tomcat8","1061","1","0","interface","TagConstants"
"Tomcat8","1062","1","0","interface","TagConstants"
"Tomcat8","1063","3","0","class","Node.Visitor"
"Tomcat8","1063","4","0","class","Node.Visitor"
"Tomcat8","1064","1","0","interface","AutoCloseable"
"Tomcat8","1067","8","0","class","Node.Visitor"
"Tomcat8","1067","9","0","class","Node.Visitor"
"Tomcat8","1069","7","0","interface","StringInterpreter"
"Tomcat8","1071","3","0","class","Node.Visitor"
"Tomcat8","1071","6","0","class","Node.Visitor"
"Tomcat8","1075","11","0","class","Node.Visitor"
"Tomcat8","1075","12","0","interface","TagPluginContext"
"Tomcat8","1076","2","0","class","Node.Visitor"
"Tomcat8","1078","2","0","class","Node.Visitor"
"Tomcat8","1078","3","0","class","Node.Visitor"
"Tomcat8","1078","4","0","class","Node.Visitor"
"Tomcat8","1078","68","0","class","ELParser.TextBuilder"
"Tomcat8","1078","72","0","class","Node.Visitor"
"Tomcat8","1080","1","0","class","ELContext"
"Tomcat8","1080","3","0","class","VariableMapper"
"Tomcat8","1081","1","0","class","ELContext"
"Tomcat8","1082","1","0","class","ELResolver"
"Tomcat8","1083","1","0","class","ExpressionEvaluator"
"Tomcat8","1084","1","0","class","Expression"
"Tomcat8","1085","1","0","class","jakarta.el.FunctionMapper"
"Tomcat8","1086","1","0","class","CompositeELResolver"
"Tomcat8","1086","11","0","class","ELResolver"
"Tomcat8","1087","1","0","class","ELException"
"Tomcat8","1089","1","0","class","MethodNotFoundException"
"Tomcat8","1090","1","0","class","PropertyNotFoundException"
"Tomcat8","1091","1","0","class","PropertyNotWritableException"
"Tomcat8","1093","1","0","interface","VariableResolver"
"Tomcat8","1094","1","0","interface","Options"
"Tomcat8","1095","1","0","class","jakarta.servlet.ServletException"
"Tomcat8","1098","1","0","interface","ELInterpreter"
"Tomcat8","1099","1","0","class","DefaultStringInterpreter"
"Tomcat8","1101","1","0","class","BodyContent"
"Tomcat8","1105","1","0","interface","JspApplicationContext"
"Tomcat8","1107","1","0","class","JspFactory"
"Tomcat8","1107","10","0","interface","PrivilegedAction"
"Tomcat8","1107","11","0","interface","PrivilegedAction"
"Tomcat8","1108","1","0","class","JspFragment"
"Tomcat8","1113","1","0","class","JspWriter"
"Tomcat8","1114","1","0","class","PageContext"
"Tomcat8","1116","1","0","class","HttpServletResponseWrapper"
"Tomcat8","1120","1","0","interface","ServletContainerInitializer"
"Tomcat8","1121","1","0","class","URLClassLoader"
"Tomcat8","1122","1","0","interface","ServletContext"
"Tomcat8","1125","1","0","class","TldScanner"
"Tomcat8","1126","23","0","interface","JarScannerCallback"
"Tomcat8","1127","1","0","interface","TagPlugin"
"Tomcat8","1128","1","0","interface","TagPlugin"
"Tomcat8","1129","1","0","interface","TagPlugin"
"Tomcat8","1130","1","0","interface","TagPlugin"
"Tomcat8","1131","1","0","interface","TagPlugin"
"Tomcat8","1132","1","0","interface","TagPlugin"
"Tomcat8","1133","1","0","interface","TagPlugin"
"Tomcat8","1134","1","0","interface","TagPlugin"
"Tomcat8","1135","1","0","interface","TagPlugin"
"Tomcat8","1136","1","0","interface","TagPlugin"
"Tomcat8","1137","1","0","interface","TagPlugin"
"Tomcat8","1138","1","0","interface","TagPlugin"
"Tomcat8","1139","1","0","interface","TagPlugin"
"Tomcat8","1140","1","0","interface","TagPlugin"
"Tomcat8","1141","13","0","class","HttpServletResponseWrapper"
"Tomcat8","1144","1","0","class","AttributesImpl"
"Tomcat8","1145","1","0","class","FileHandler"
"Tomcat8","1145","22","0","class","Thread"
"Tomcat8","1146","1","0","class","LogManager"
"Tomcat8","1146","4","0","class","Thread"
"Tomcat8","1146","30","0","class","Logger"
"Tomcat8","1148","1","0","class","Handler"
"Tomcat8","1149","1","0","class","Formatter"
"Tomcat8","1150","1","0","interface","Log"
"Tomcat8","1152","1","0","class","RuntimeException"
"Tomcat8","1154","1","0","class","Formatter"
"Tomcat8","1154","18","0","class","LinkedHashMap"
"Tomcat8","1154","19","0","class","PrintWriter"
"Tomcat8","1155","1","0","class","Formatter"
"Tomcat8","1157","1","0","class","Reference"
"Tomcat8","1160","1","0","class","AbstractRef"
"Tomcat8","1161","1","0","interface","ObjectFactory"
"Tomcat8","1163","1","0","class","ResourceLinkFactory"
"Tomcat8","1163","5","0","interface","InvocationHandler"
"Tomcat8","1164","1","0","class","FactoryBase"
"Tomcat8","1165","1","0","interface","ObjectFactory"
"Tomcat8","1166","1","0","interface","ObjectFactory"
"Tomcat8","1167","1","0","interface","ObjectFactory"
"Tomcat8","1168","1","0","interface","ObjectFactory"
"Tomcat8","1169","1","0","class","FactoryBase"
"Tomcat8","1170","1","0","class","FactoryBase"
"Tomcat8","1171","1","0","interface","ObjectFactory"
"Tomcat8","1172","1","0","interface","ObjectFactory"
"Tomcat8","1173","1","0","class","FactoryBase"
"Tomcat8","1174","1","0","interface","InvocationHandler"
"Tomcat8","1175","1","0","interface","ObjectFactory"
"Tomcat8","1176","1","0","class","AbstractRef"
"Tomcat8","1177","1","0","interface","ObjectFactory"
"Tomcat8","1177","1","1","interface","InitialContextFactory"
"Tomcat8","1178","1","0","class","AbstractRef"
"Tomcat8","1179","1","0","interface","NameParser"
"Tomcat8","1180","1","0","interface","Context"
"Tomcat8","1181","1","0","interface","NamingEnumeration"
"Tomcat8","1182","1","0","interface","NamingEnumeration"
"Tomcat8","1184","1","0","class","AbstractRef"
"Tomcat8","1185","1","0","class","AbstractRef"
"Tomcat8","1186","1","0","class","AbstractRef"
"Tomcat8","1187","1","0","interface","Context"
"Tomcat8","1188","1","0","class","AbstractRef"
"Tomcat8","1190","1","0","class","AbstractRef"
"Tomcat8","1191","1","0","class","Task"
"Tomcat8","1193","1","0","class","Task"
"Tomcat8","1195","1","0","class","BackportBase"
"Tomcat8","1196","1","0","class","BackportBase"
"Tomcat8","1201","1","0","class","Task"
"Tomcat8","1204","1","0","interface","TrackedUse"
"Tomcat8","1205","1","0","interface","DataSource"
"Tomcat8","1205","1","1","interface","BasicDataSourceMXBean"
"Tomcat8","1205","1","2","interface","MBeanRegistration"
"Tomcat8","1205","1","3","interface","AutoCloseable"
"Tomcat8","1206","1","0","interface","ObjectFactory"
"Tomcat8","1211","1","0","class","DelegatingConnection"
"Tomcat8","1212","1","0","interface","ConnectionPoolDataSource"
"Tomcat8","1212","1","1","interface","Referenceable"
"Tomcat8","1212","1","2","interface","Serializable"
"Tomcat8","1212","1","3","interface","ObjectFactory"
"Tomcat8","1213","1","0","interface","PooledConnection"
"Tomcat8","1213","1","1","interface","KeyedPooledObjectFactory"
"Tomcat8","1214","1","0","class","PStmtKey"
"Tomcat8","1215","1","0","interface","ConnectionFactory"
"Tomcat8","1218","1","0","interface","PooledObjectFactory"
"Tomcat8","1218","1","1","interface","ConnectionEventListener"
"Tomcat8","1218","1","2","interface","PooledConnectionManager"
"Tomcat8","1219","1","0","interface","DataSource"
"Tomcat8","1219","1","1","interface","Referenceable"
"Tomcat8","1219","1","2","interface","Serializable"
"Tomcat8","1219","1","3","interface","AutoCloseable"
"Tomcat8","1220","1","0","interface","ObjectFactory"
"Tomcat8","1221","1","0","interface","KeyedPooledObjectFactory"
"Tomcat8","1221","1","1","interface","ConnectionEventListener"
"Tomcat8","1221","1","2","interface","PooledConnectionManager"
"Tomcat8","1222","1","0","class","InstanceKeyDataSource"
"Tomcat8","1223","1","0","class","InstanceKeyDataSourceFactory"
"Tomcat8","1226","1","0","interface","Serializable"
"Tomcat8","1227","1","0","class","InstanceKeyDataSource"
"Tomcat8","1228","1","0","class","InstanceKeyDataSourceFactory"
"Tomcat8","1229","1","0","interface","Serializable"
"Tomcat8","1232","1","0","interface","DatabaseMetaData"
"Tomcat8","1236","1","0","interface","ConnectionFactory"
"Tomcat8","1238","1","0","interface","ConnectionFactory"
"Tomcat8","1240","1","0","class","Exception"
"Tomcat8","1241","1","0","class","Exception"
"Tomcat8","1242","1","0","class","BasicDataSource"
"Tomcat8","1243","1","0","interface","XAConnectionFactory"
"Tomcat8","1244","1","0","interface","XAConnectionFactory"
"Tomcat8","1244","2","0","interface","XAResource"
"Tomcat8","1245","1","0","class","DelegatingConnection"
"Tomcat8","1245","2","0","interface","TransactionContextListener"
"Tomcat8","1246","1","0","class","PoolingDataSource"
"Tomcat8","1247","1","0","class","PoolableConnection"
"Tomcat8","1248","1","0","class","PoolableConnectionFactory"
"Tomcat8","1254","1","0","class","DelegatingCallableStatement"
"Tomcat8","1256","1","0","interface","PooledObjectFactory"
"Tomcat8","1258","1","0","class","DelegatingPreparedStatement"
"Tomcat8","1260","1","0","interface","DataSource"
"Tomcat8","1260","1","1","interface","AutoCloseable"
"Tomcat8","1260","2","0","class","DelegatingConnection"
"Tomcat8","1261","1","0","interface","Driver"
"Tomcat8","1261","2","0","class","DelegatingConnection"
"Tomcat8","1262","2","0","interface","StatementBuilder"
"Tomcat8","1262","3","0","interface","StatementBuilder"
"Tomcat8","1262","4","0","interface","StatementBuilder"
"Tomcat8","1262","5","0","interface","StatementBuilder"
"Tomcat8","1262","6","0","interface","StatementBuilder"
"Tomcat8","1262","7","0","interface","StatementBuilder"
"Tomcat8","1262","8","0","interface","StatementBuilder"
"Tomcat8","1262","9","0","interface","StatementBuilder"
"Tomcat8","1262","10","0","interface","StatementBuilder"
"Tomcat8","1263","1","0","class","SQLException"
"Tomcat8","1264","1","0","interface","SwallowedExceptionListener"
"Tomcat8","1272","1","0","class","BaseObject"
"Tomcat8","1272","2","0","interface","Iterator"
"Tomcat8","1272","3","0","interface","Runnable"
"Tomcat8","1276","1","0","interface","EvictionPolicy"
"Tomcat8","1277","1","0","interface","PooledObject"
"Tomcat8","1278","1","0","interface","DefaultPooledObjectInfoMBean"
"Tomcat8","1282","2","0","interface","ThreadFactory"
"Tomcat8","1282","3","0","interface","Runnable"
"Tomcat8","1282","4","0","interface","Runnable"
"Tomcat8","1284","1","0","class","BaseObjectPoolConfig"
"Tomcat8","1287","1","0","class","BaseObjectPoolConfig"
"Tomcat8","1289","1","0","class","ReentrantLock"
"Tomcat8","1291","1","0","interface","CallStack"
"Tomcat8","1292","1","0","class","DefaultPooledObject"
"Tomcat8","1294","1","0","interface","CallStack"
"Tomcat8","1294","2","0","class","SecurityManager"
"Tomcat8","1295","1","0","class","BaseObjectPool"
"Tomcat8","1296","1","0","interface","CallStack"
"Tomcat8","1296","2","0","class","Throwable"
"Tomcat8","1303","3","0","interface","KeyedObjectPool"
"Tomcat8","1303","4","0","interface","ObjectPool"
"Tomcat8","1303","5","0","class","ErodingKeyedObjectPool"
"Tomcat8","1303","6","0","class","TimerTask"
"Tomcat8","1303","7","0","class","TimerTask"
"Tomcat8","1303","8","0","interface","KeyedObjectPool"
"Tomcat8","1303","9","0","interface","KeyedPooledObjectFactory"
"Tomcat8","1303","10","0","interface","ObjectPool"
"Tomcat8","1303","11","0","interface","PooledObjectFactory"
"Tomcat8","1318","1","0","class","Exception"
"Tomcat8","1321","1","0","class","UnsatisfiedLinkError"
"Tomcat8","1330","1","0","interface","InstanceManager"
"Tomcat8","1331","1","0","class","ElementValue"
"Tomcat8","1334","1","0","class","ElementValue"
"Tomcat8","1335","1","0","class","ElementValue"
"Tomcat8","1336","1","0","class","RuntimeException"
"Tomcat8","1339","1","0","class","Constant"
"Tomcat8","1340","1","0","class","Constant"
"Tomcat8","1341","1","0","class","Constant"
"Tomcat8","1342","1","0","class","Constant"
"Tomcat8","1343","1","0","class","Constant"
"Tomcat8","1345","1","0","class","Constant"
"Tomcat8","1348","1","0","class","ElementValue"
"Tomcat8","1350","1","0","class","ElementValue"
"Tomcat8","1353","1","0","interface","Cloneable"
"Tomcat8","1353","1","1","interface","Serializable"
"Tomcat8","1360","1","0","class","AbstractChunk"
"Tomcat8","1360","53","0","class","IOException"
"Tomcat8","1363","9","0","class","Charset"
"Tomcat8","1367","1","0","interface","Cloneable"
"Tomcat8","1367","1","1","interface","Serializable"
"Tomcat8","1370","3","0","class","CharConversionException"
"Tomcat8","1373","1","0","class","CharsetDecoder"
"Tomcat8","1374","1","0","class","CharsetEncoder"
"Tomcat8","1375","1","0","class","BaseNCodec"
"Tomcat8","1378","1","0","class","AbstractMap"
"Tomcat8","1378","10","0","class","AbstractSet"
"Tomcat8","1378","11","0","interface","Iterator"
"Tomcat8","1378","12","0","interface","Entry"
"Tomcat8","1383","1","0","class","JreCompat"
"Tomcat8","1390","1","0","interface","EntityResolver2"
"Tomcat8","1391","10","0","interface","RuleSet"
"Tomcat8","1392","1","0","interface","RuleSet"
"Tomcat8","1392","9","0","class","Rule"
"Tomcat8","1398","1","0","interface","RuleSet"
"Tomcat8","1398","9","0","class","Rule"
"Tomcat8","1398","11","0","class","Rule"
"Tomcat8","1398","13","0","class","Rule"
"Tomcat8","1400","1","0","interface","Serializable"
"Tomcat8","1402","1","0","class","ResourceBase"
"Tomcat8","1403","1","0","class","ResourceBase"
"Tomcat8","1404","1","0","class","ResourceBase"
"Tomcat8","1405","1","0","class","ResourceBase"
"Tomcat8","1406","1","0","class","ResourceBase"
"Tomcat8","1407","1","0","class","ResourceBase"
"Tomcat8","1408","1","0","class","ResourceBase"
"Tomcat8","1409","1","0","class","ResourceBase"
"Tomcat8","1410","1","0","interface","Serializable"
"Tomcat8","1412","1","0","interface","Serializable"
"Tomcat8","1414","1","0","interface","JarScannerCallback"
"Tomcat8","1416","1","0","interface","Serializable"
"Tomcat8","1417","1","0","interface","JspConfigDescriptor"
"Tomcat8","1418","1","0","class","XmlEncodingBase"
"Tomcat8","1419","1","0","interface","JspPropertyGroupDescriptor"
"Tomcat8","1421","1","0","class","ResourceBase"
"Tomcat8","1422","1","0","class","ResourceBase"
"Tomcat8","1423","1","0","interface","Serializable"
"Tomcat8","1425","1","0","interface","Serializable"
"Tomcat8","1425","1","1","interface","Injectable"
"Tomcat8","1428","1","0","interface","Serializable"
"Tomcat8","1429","1","0","interface","Serializable"
"Tomcat8","1431","1","0","interface","TaglibDescriptor"
"Tomcat8","1432","1","0","interface","RuleSet"
"Tomcat8","1436","1","0","interface","ErrorHandler"
"Tomcat8","1439","1","0","interface","ObjectCreationFactory"
"Tomcat8","1440","1","0","class","ArrayList"
"Tomcat8","1441","1","0","class","Rule"
"Tomcat8","1442","1","0","class","Rule"
"Tomcat8","1445","1","0","interface","IntrospectionUtils.SecurePropertySource"
"Tomcat8","1446","1","0","class","Rule"
"Tomcat8","1447","1","0","class","Rule"
"Tomcat8","1451","1","0","interface","Rules"
"Tomcat8","1453","1","0","class","Rule"
"Tomcat8","1454","1","0","class","Rule"
"Tomcat8","1455","1","0","interface","IntrospectionUtils.SecurePropertySource"
"Tomcat8","1458","3","0","interface","AutoCloseable"
"Tomcat8","1462","1","0","interface","CookieProcessor"
"Tomcat8","1464","1","0","class","OutputStream"
"Tomcat8","1465","1","0","class","ThresholdingOutputStream"
"Tomcat8","1466","1","0","interface","FileItem"
"Tomcat8","1467","1","0","interface","FileItemFactory"
"Tomcat8","1473","2","0","class","IOException"
"Tomcat8","1474","1","0","class","FileUploadBase"
"Tomcat8","1476","1","0","class","IOException"
"Tomcat8","1478","1","0","interface","FileItemIterator"
"Tomcat8","1479","1","0","interface","FileItemStream"
"Tomcat8","1480","1","0","class","SizeException"
