"appName","fileId","subId","resultType","name"
"Tomcat8","523","9","void","lifecycleEvent"
"Tomcat8","523","10","void","setCheckedOsUsers"
"Tomcat8","523","11","String","getCheckedOsUsers"
"Tomcat8","523","12","void","setMinimumUmask"
"Tomcat8","523","13","String","getMinimumUmask"
"Tomcat8","523","14","void","doChecks"
"Tomcat8","523","15","void","checkOsUser"
"Tomcat8","523","16","void","checkUmask"
"Tomcat8","524","18","void","doAsPrivilege"
"Tomcat8","524","19","void","doAsPrivilege"
"Tomcat8","524","20","void","doAsPrivilege"
"Tomcat8","524","21","void","doAsPrivilege"
"Tomcat8","524","22","void","doAsPrivilege"
"Tomcat8","524","23","void","doAsPrivilege"
"Tomcat8","524","24","void","execute"
"Tomcat8","524","25","Method","findMethod"
"Tomcat8","524","26","Method","createMethodAndCacheIt"
"Tomcat8","524","27","void","remove"
"Tomcat8","524","28","boolean","isPackageProtectionEnabled"
"Tomcat8","525","2","NamingResourcesImpl","getGlobalNamingResources"
"Tomcat8","525","3","void","setGlobalNamingResources"
"Tomcat8","525","4","javax.naming.Context","getGlobalNamingContext"
"Tomcat8","525","5","int","getPort"
"Tomcat8","525","6","void","setPort"
"Tomcat8","525","7","int","getPortOffset"
"Tomcat8","525","8","void","setPortOffset"
"Tomcat8","525","9","int","getPortWithOffset"
"Tomcat8","525","10","String","getAddress"
"Tomcat8","525","11","void","setAddress"
"Tomcat8","525","12","String","getShutdown"
"Tomcat8","525","13","void","setShutdown"
"Tomcat8","525","14","ClassLoader","getParentClassLoader"
"Tomcat8","525","15","void","setParentClassLoader"
"Tomcat8","525","16","Catalina","getCatalina"
"Tomcat8","525","17","void","setCatalina"
"Tomcat8","525","18","File","getCatalinaBase"
"Tomcat8","525","19","void","setCatalinaBase"
"Tomcat8","525","20","File","getCatalinaHome"
"Tomcat8","525","21","void","setCatalinaHome"
"Tomcat8","525","22","int","getUtilityThreads"
"Tomcat8","525","23","void","setUtilityThreads"
"Tomcat8","525","24","void","addService"
"Tomcat8","525","25","void","await"
"Tomcat8","525","26","Service","findService"
"Tomcat8","525","27","Service[]","findServices"
"Tomcat8","525","28","void","removeService"
"Tomcat8","525","29","Object","getNamingToken"
"Tomcat8","525","30","ScheduledExecutorService","getUtilityExecutor"
"Tomcat8","526","2","Engine","getContainer"
"Tomcat8","526","3","void","setContainer"
"Tomcat8","526","4","String","getName"
"Tomcat8","526","5","void","setName"
"Tomcat8","526","6","Server","getServer"
"Tomcat8","526","7","void","setServer"
"Tomcat8","526","8","ClassLoader","getParentClassLoader"
"Tomcat8","526","9","void","setParentClassLoader"
"Tomcat8","526","10","String","getDomain"
"Tomcat8","526","11","void","addConnector"
"Tomcat8","526","12","Connector[]","findConnectors"
"Tomcat8","526","13","void","removeConnector"
"Tomcat8","526","14","void","addExecutor"
"Tomcat8","526","15","Executor[]","findExecutors"
"Tomcat8","526","16","Executor","getExecutor"
"Tomcat8","526","17","void","removeExecutor"
"Tomcat8","526","18","Mapper","getMapper"
"Tomcat8","527","22","void","init"
"Tomcat8","527","23","void","printServletEnvironment"
"Tomcat8","527","24","void","service"
"Tomcat8","527","25","void","doGet"
"Tomcat8","527","26","void","doOptions"
"Tomcat8","527","27","boolean","setStatus"
"Tomcat8","527","42","","CGIEnvironment"
"Tomcat8","527","43","void","setupFromContext"
"Tomcat8","527","44","boolean","setupFromRequest"
"Tomcat8","527","45","String[]","findCGI"
"Tomcat8","527","46","boolean","setCGIEnvironment"
"Tomcat8","527","47","void","expandCGIScript"
"Tomcat8","527","48","String","toString"
"Tomcat8","527","49","String","getCommand"
"Tomcat8","527","50","File","getWorkingDirectory"
"Tomcat8","527","51","Hashtable","getEnvironment"
"Tomcat8","527","52","ArrayList","getParameters"
"Tomcat8","527","53","boolean","isValid"
"Tomcat8","527","54","String","nullsToBlanks"
"Tomcat8","527","55","String","nullsToString"
"Tomcat8","527","56","String","blanksToString"
"Tomcat8","527","64","","CGIRunner"
"Tomcat8","527","65","void","updateReadyStatus"
"Tomcat8","527","66","boolean","isReady"
"Tomcat8","527","67","void","setResponse"
"Tomcat8","527","68","void","setInput"
"Tomcat8","527","69","String[]","hashToStringArray"
"Tomcat8","527","70","void","run"
"Tomcat8","527","71","int","getSCFromHttpStatusLine"
"Tomcat8","527","72","int","getSCFromCGIStatusHeader"
"Tomcat8","527","73","void","sendToLog"
"Tomcat8","527","81","","HTTPHeaderInputStream"
"Tomcat8","527","82","int","read"
"Tomcat8","528","31","void","destroy"
"Tomcat8","528","32","void","init"
"Tomcat8","528","33","CompressionFormat[]","parseCompressionFormats"
"Tomcat8","528","34","String","getRelativePath"
"Tomcat8","528","35","String","getRelativePath"
"Tomcat8","528","36","String","getPathPrefix"
"Tomcat8","528","37","void","service"
"Tomcat8","528","38","void","doGet"
"Tomcat8","528","39","void","doHead"
"Tomcat8","528","40","void","doOptions"
"Tomcat8","528","41","String","determineMethodsAllowed"
"Tomcat8","528","42","void","sendNotAllowed"
"Tomcat8","528","43","void","doPost"
"Tomcat8","528","44","void","doPut"
"Tomcat8","528","45","File","executePartialPut"
"Tomcat8","528","46","void","doDelete"
"Tomcat8","528","47","boolean","checkIfHeaders"
"Tomcat8","528","48","String","rewriteUrl"
"Tomcat8","528","49","void","serveResource"
"Tomcat8","528","50","Charset","processBom"
"Tomcat8","528","51","void","skip"
"Tomcat8","528","52","boolean","isText"
"Tomcat8","528","53","boolean","validate"
"Tomcat8","528","54","boolean","validate"
"Tomcat8","528","55","long","getStart"
"Tomcat8","528","56","long","getEnd"
"Tomcat8","528","57","boolean","pathEndsWithCompressedExtension"
"Tomcat8","528","58","List","getAvailablePrecompressedResources"
"Tomcat8","528","59","PrecompressedResource","getBestPrecompressedResource"
"Tomcat8","528","60","void","doDirectoryRedirect"
"Tomcat8","528","61","ContentRange","parseContentRange"
"Tomcat8","528","62","Ranges","parseRange"
"Tomcat8","528","63","InputStream","render"
"Tomcat8","528","64","InputStream","renderXml"
"Tomcat8","528","65","InputStream","renderHtml"
"Tomcat8","528","66","String","renderSize"
"Tomcat8","528","67","String","getReadme"
"Tomcat8","528","68","Source","findXsltSource"
"Tomcat8","528","69","File","validateGlobalXsltFile"
"Tomcat8","528","70","File","validateGlobalXsltFile"
"Tomcat8","528","71","Source","secureXslt"
"Tomcat8","528","72","boolean","checkSendfile"
"Tomcat8","528","73","boolean","checkIfMatch"
"Tomcat8","528","74","boolean","checkIfModifiedSince"
"Tomcat8","528","75","boolean","checkIfNoneMatch"
"Tomcat8","528","76","boolean","checkIfUnmodifiedSince"
"Tomcat8","528","77","String","generateETag"
"Tomcat8","528","78","void","copy"
"Tomcat8","528","79","void","copy"
"Tomcat8","528","80","void","copy"
"Tomcat8","528","81","void","copy"
"Tomcat8","528","82","IOException","copyRange"
"Tomcat8","528","83","IOException","copyRange"
"Tomcat8","528","84","IOException","copyRange"
"Tomcat8","528","88","char","getOrderChar"
"Tomcat8","528","98","","CompressionFormat"
"Tomcat8","528","101","","PrecompressedResource"
"Tomcat8","528","102","InputSource","resolveEntity"
"Tomcat8","528","103","InputSource","getExternalSubset"
"Tomcat8","528","104","InputSource","resolveEntity"
"Tomcat8","528","112","","SortManager"
"Tomcat8","528","113","void","sort"
"Tomcat8","528","114","Comparator","getComparator"
"Tomcat8","528","115","Comparator","getComparator"
"Tomcat8","528","116","Order","getOrder"
"Tomcat8","528","119","","DirsFirstComparator"
"Tomcat8","528","120","int","compare"
"Tomcat8","528","121","int","compare"
"Tomcat8","528","123","","ResourceSizeComparator"
"Tomcat8","528","124","int","compare"
"Tomcat8","528","126","","ResourceLastModifiedDateComparator"
"Tomcat8","528","127","int","compare"
"Tomcat8","528","134","","BomConfig"
"Tomcat8","528","137","","Order"
"Tomcat8","529","28","void","init"
"Tomcat8","529","29","DocumentBuilder","getDocumentBuilder"
"Tomcat8","529","30","void","service"
"Tomcat8","529","31","boolean","isSpecialPath"
"Tomcat8","529","32","boolean","checkIfHeaders"
"Tomcat8","529","33","String","rewriteUrl"
"Tomcat8","529","34","String","getRelativePath"
"Tomcat8","529","35","String","getRelativePath"
"Tomcat8","529","36","String","getPathPrefix"
"Tomcat8","529","37","void","doOptions"
"Tomcat8","529","38","void","doPropfind"
"Tomcat8","529","39","void","doProppatch"
"Tomcat8","529","40","void","doMkcol"
"Tomcat8","529","41","void","doDelete"
"Tomcat8","529","42","void","doPut"
"Tomcat8","529","43","void","doCopy"
"Tomcat8","529","44","void","doMove"
"Tomcat8","529","45","void","doLock"
"Tomcat8","529","46","void","doUnlock"
"Tomcat8","529","47","boolean","isLocked"
"Tomcat8","529","48","boolean","isLocked"
"Tomcat8","529","49","boolean","copyResource"
"Tomcat8","529","50","boolean","copyResource"
"Tomcat8","529","51","boolean","deleteResource"
"Tomcat8","529","52","boolean","deleteResource"
"Tomcat8","529","53","void","deleteCollection"
"Tomcat8","529","54","void","sendReport"
"Tomcat8","529","55","void","parseProperties"
"Tomcat8","529","56","void","parseLockNullProperties"
"Tomcat8","529","57","void","generatePropFindResponse"
"Tomcat8","529","58","boolean","generateLockDiscovery"
"Tomcat8","529","59","String","getISOCreationDate"
"Tomcat8","529","60","String","determineMethodsAllowed"
"Tomcat8","529","90","","LockInfo"
"Tomcat8","529","100","String","toString"
"Tomcat8","529","101","boolean","hasExpired"
"Tomcat8","529","102","boolean","isExclusive"
"Tomcat8","529","103","void","toXML"
"Tomcat8","529","105","","WebdavResolver"
"Tomcat8","529","106","InputSource","resolveEntity"
"Tomcat8","531","14","String","getName"
"Tomcat8","531","15","String","getStoreName"
"Tomcat8","531","16","void","setSessionTable"
"Tomcat8","531","17","String","getSessionTable"
"Tomcat8","531","18","void","setSessionAppCol"
"Tomcat8","531","19","String","getSessionAppCol"
"Tomcat8","531","20","void","setSessionIdCol"
"Tomcat8","531","21","String","getSessionIdCol"
"Tomcat8","531","22","void","setSessionDataCol"
"Tomcat8","531","23","String","getSessionDataCol"
"Tomcat8","531","24","void","setSessionValidCol"
"Tomcat8","531","25","String","getSessionValidCol"
"Tomcat8","531","26","void","setSessionMaxInactiveCol"
"Tomcat8","531","27","String","getSessionMaxInactiveCol"
"Tomcat8","531","28","void","setSessionLastAccessedCol"
"Tomcat8","531","29","String","getSessionLastAccessedCol"
"Tomcat8","531","30","void","setDataSourceName"
"Tomcat8","531","31","String","getDataSourceName"
"Tomcat8","531","32","boolean","getLocalDataSource"
"Tomcat8","531","33","void","setLocalDataSource"
"Tomcat8","531","34","String[]","expiredKeys"
"Tomcat8","531","35","String[]","keys"
"Tomcat8","531","36","String[]","keys"
"Tomcat8","531","37","int","getSize"
"Tomcat8","531","38","Session","load"
"Tomcat8","531","39","void","remove"
"Tomcat8","531","40","void","remove"
"Tomcat8","531","41","void","clear"
"Tomcat8","531","42","void","save"
"Tomcat8","531","43","Connection","getConnection"
"Tomcat8","531","44","Connection","open"
"Tomcat8","531","45","void","close"
"Tomcat8","531","46","void","release"
"Tomcat8","532","9","String","getDirectory"
"Tomcat8","532","10","void","setDirectory"
"Tomcat8","532","11","String","getThreadName"
"Tomcat8","532","12","String","getStoreName"
"Tomcat8","532","13","int","getSize"
"Tomcat8","532","14","void","clear"
"Tomcat8","532","15","String[]","keys"
"Tomcat8","532","16","Session","load"
"Tomcat8","532","17","void","remove"
"Tomcat8","532","18","void","save"
"Tomcat8","532","19","File","directory"
"Tomcat8","532","20","File","file"
"Tomcat8","533","36","","ManagerBase"
"Tomcat8","533","37","boolean","getNotifyAttributeListenerOnUnchangedValue"
"Tomcat8","533","38","void","setNotifyAttributeListenerOnUnchangedValue"
"Tomcat8","533","39","boolean","getNotifyBindingListenerOnUnchangedValue"
"Tomcat8","533","40","void","setNotifyBindingListenerOnUnchangedValue"
"Tomcat8","533","41","boolean","getSessionActivityCheck"
"Tomcat8","533","42","void","setSessionActivityCheck"
"Tomcat8","533","43","boolean","getSessionLastAccessAtStart"
"Tomcat8","533","44","void","setSessionLastAccessAtStart"
"Tomcat8","533","45","String","getSessionAttributeNameFilter"
"Tomcat8","533","46","void","setSessionAttributeNameFilter"
"Tomcat8","533","47","Pattern","getSessionAttributeNamePattern"
"Tomcat8","533","48","String","getSessionAttributeValueClassNameFilter"
"Tomcat8","533","49","Pattern","getSessionAttributeValueClassNamePattern"
"Tomcat8","533","50","void","setSessionAttributeValueClassNameFilter"
"Tomcat8","533","51","boolean","getWarnOnSessionAttributeFilterFailure"
"Tomcat8","533","52","void","setWarnOnSessionAttributeFilterFailure"
"Tomcat8","533","53","Context","getContext"
"Tomcat8","533","54","void","setContext"
"Tomcat8","533","55","String","getClassName"
"Tomcat8","533","56","SessionIdGenerator","getSessionIdGenerator"
"Tomcat8","533","57","void","setSessionIdGenerator"
"Tomcat8","533","58","String","getName"
"Tomcat8","533","59","String","getSecureRandomClass"
"Tomcat8","533","60","void","setSecureRandomClass"
"Tomcat8","533","61","String","getSecureRandomAlgorithm"
"Tomcat8","533","62","void","setSecureRandomAlgorithm"
"Tomcat8","533","63","String","getSecureRandomProvider"
"Tomcat8","533","64","void","setSecureRandomProvider"
"Tomcat8","533","65","int","getRejectedSessions"
"Tomcat8","533","66","long","getExpiredSessions"
"Tomcat8","533","67","void","setExpiredSessions"
"Tomcat8","533","68","long","getProcessingTime"
"Tomcat8","533","69","void","setProcessingTime"
"Tomcat8","533","70","int","getProcessExpiresFrequency"
"Tomcat8","533","71","void","setProcessExpiresFrequency"
"Tomcat8","533","72","boolean","getPersistAuthentication"
"Tomcat8","533","73","void","setPersistAuthentication"
"Tomcat8","533","74","void","backgroundProcess"
"Tomcat8","533","75","void","processExpires"
"Tomcat8","533","76","void","initInternal"
"Tomcat8","533","77","void","startInternal"
"Tomcat8","533","78","void","stopInternal"
"Tomcat8","533","79","void","add"
"Tomcat8","533","80","void","addPropertyChangeListener"
"Tomcat8","533","81","Session","createSession"
"Tomcat8","533","82","Session","createEmptySession"
"Tomcat8","533","83","Session","findSession"
"Tomcat8","533","84","Session[]","findSessions"
"Tomcat8","533","85","void","remove"
"Tomcat8","533","86","void","remove"
"Tomcat8","533","87","void","removePropertyChangeListener"
"Tomcat8","533","88","String","rotateSessionId"
"Tomcat8","533","89","void","changeSessionId"
"Tomcat8","533","90","void","changeSessionId"
"Tomcat8","533","91","boolean","willAttributeDistribute"
"Tomcat8","533","92","StandardSession","getNewSession"
"Tomcat8","533","93","String","generateSessionId"
"Tomcat8","533","94","Engine","getEngine"
"Tomcat8","533","95","String","getJvmRoute"
"Tomcat8","533","96","void","setSessionCounter"
"Tomcat8","533","97","long","getSessionCounter"
"Tomcat8","533","98","int","getDuplicates"
"Tomcat8","533","99","void","setDuplicates"
"Tomcat8","533","100","int","getActiveSessions"
"Tomcat8","533","101","int","getMaxActive"
"Tomcat8","533","102","void","setMaxActive"
"Tomcat8","533","103","int","getMaxActiveSessions"
"Tomcat8","533","104","void","setMaxActiveSessions"
"Tomcat8","533","105","int","getSessionMaxAliveTime"
"Tomcat8","533","106","void","setSessionMaxAliveTime"
"Tomcat8","533","107","void","updateSessionMaxAliveTime"
"Tomcat8","533","108","int","getSessionAverageAliveTime"
"Tomcat8","533","109","int","getSessionCreateRate"
"Tomcat8","533","110","int","getSessionExpireRate"
"Tomcat8","533","111","int","calculateRate"
"Tomcat8","533","112","String","listSessionIds"
"Tomcat8","533","113","String","getSessionAttribute"
"Tomcat8","533","114","HashMap","getSession"
"Tomcat8","533","115","void","expireSession"
"Tomcat8","533","116","long","getThisAccessedTimestamp"
"Tomcat8","533","117","String","getThisAccessedTime"
"Tomcat8","533","118","long","getLastAccessedTimestamp"
"Tomcat8","533","119","String","getLastAccessedTime"
"Tomcat8","533","120","String","getCreationTime"
"Tomcat8","533","121","long","getCreationTimestamp"
"Tomcat8","533","122","String","toString"
"Tomcat8","533","123","String","getObjectNameKeyProperties"
"Tomcat8","533","124","String","getDomainInternal"
"Tomcat8","533","128","","SessionTiming"
"Tomcat8","533","129","long","getTimestamp"
"Tomcat8","533","130","int","getDuration"
"Tomcat8","534","3","String","getName"
"Tomcat8","535","17","int","getMaxIdleBackup"
"Tomcat8","535","18","void","setMaxIdleBackup"
"Tomcat8","535","19","int","getMaxIdleSwap"
"Tomcat8","535","20","void","setMaxIdleSwap"
"Tomcat8","535","21","int","getMinIdleSwap"
"Tomcat8","535","22","void","setMinIdleSwap"
"Tomcat8","535","23","boolean","isLoaded"
"Tomcat8","535","24","String","getName"
"Tomcat8","535","25","void","setStore"
"Tomcat8","535","26","Store","getStore"
"Tomcat8","535","27","boolean","getSaveOnRestart"
"Tomcat8","535","28","void","setSaveOnRestart"
"Tomcat8","535","29","void","clearStore"
"Tomcat8","535","30","void","processExpires"
"Tomcat8","535","31","void","processPersistenceChecks"
"Tomcat8","535","32","Session","findSession"
"Tomcat8","535","33","void","removeSuper"
"Tomcat8","535","34","void","load"
"Tomcat8","535","35","void","remove"
"Tomcat8","535","36","void","removeSession"
"Tomcat8","535","37","void","unload"
"Tomcat8","535","38","int","getActiveSessionsFull"
"Tomcat8","535","39","Set","getSessionIdsFull"
"Tomcat8","535","40","Session","swapIn"
"Tomcat8","535","41","void","reactivateLoadedSession"
"Tomcat8","535","42","Session","loadSessionFromStore"
"Tomcat8","535","43","Session","securedStoreLoad"
"Tomcat8","535","44","void","swapOut"
"Tomcat8","535","45","void","writeSession"
"Tomcat8","535","46","void","startInternal"
"Tomcat8","535","47","void","stopInternal"
"Tomcat8","535","48","void","processMaxIdleSwaps"
"Tomcat8","535","49","void","processMaxActiveSwaps"
"Tomcat8","535","50","void","processMaxIdleBackups"
"Tomcat8","535","51","","PrivilegedStoreClear"
"Tomcat8","535","52","Void","run"
"Tomcat8","535","54","","PrivilegedStoreRemove"
"Tomcat8","535","55","Void","run"
"Tomcat8","535","57","","PrivilegedStoreLoad"
"Tomcat8","535","58","Session","run"
"Tomcat8","535","60","","PrivilegedStoreSave"
"Tomcat8","535","61","Void","run"
"Tomcat8","535","62","","PrivilegedStoreKeys"
"Tomcat8","535","63","String[]","run"
"Tomcat8","536","7","String","getName"
"Tomcat8","536","8","String","getPathname"
"Tomcat8","536","9","void","setPathname"
"Tomcat8","536","10","void","load"
"Tomcat8","536","11","void","doLoad"
"Tomcat8","536","12","void","unload"
"Tomcat8","536","13","void","doUnload"
"Tomcat8","536","14","void","startInternal"
"Tomcat8","536","15","void","stopInternal"
"Tomcat8","536","16","File","file"
"Tomcat8","536","17","","PrivilegedDoLoad"
"Tomcat8","536","18","Void","run"
"Tomcat8","536","19","","PrivilegedDoUnload"
"Tomcat8","536","20","Void","run"
"Tomcat8","537","3","","StandardSession"
"Tomcat8","537","25","String","getAuthType"
"Tomcat8","537","26","void","setAuthType"
"Tomcat8","537","27","void","setCreationTime"
"Tomcat8","537","28","String","getId"
"Tomcat8","537","29","String","getIdInternal"
"Tomcat8","537","30","void","setId"
"Tomcat8","537","31","void","setId"
"Tomcat8","537","32","void","tellNew"
"Tomcat8","537","33","void","tellChangedSessionId"
"Tomcat8","537","34","long","getThisAccessedTime"
"Tomcat8","537","35","long","getThisAccessedTimeInternal"
"Tomcat8","537","36","long","getLastAccessedTime"
"Tomcat8","537","37","long","getLastAccessedTimeInternal"
"Tomcat8","537","38","long","getIdleTime"
"Tomcat8","537","39","long","getIdleTimeInternal"
"Tomcat8","537","40","Manager","getManager"
"Tomcat8","537","41","void","setManager"
"Tomcat8","537","42","int","getMaxInactiveInterval"
"Tomcat8","537","43","void","setMaxInactiveInterval"
"Tomcat8","537","44","void","setNew"
"Tomcat8","537","45","Principal","getPrincipal"
"Tomcat8","537","46","void","setPrincipal"
"Tomcat8","537","47","HttpSession","getSession"
"Tomcat8","537","48","boolean","isValid"
"Tomcat8","537","49","void","setValid"
"Tomcat8","537","50","void","access"
"Tomcat8","537","51","void","endAccess"
"Tomcat8","537","52","void","addSessionListener"
"Tomcat8","537","53","void","expire"
"Tomcat8","537","54","void","expire"
"Tomcat8","537","55","void","passivate"
"Tomcat8","537","56","void","activate"
"Tomcat8","537","57","Object","getNote"
"Tomcat8","537","58","Iterator","getNoteNames"
"Tomcat8","537","59","void","recycle"
"Tomcat8","537","60","void","removeNote"
"Tomcat8","537","61","void","removeSessionListener"
"Tomcat8","537","62","void","setNote"
"Tomcat8","537","63","String","toString"
"Tomcat8","537","64","void","readObjectData"
"Tomcat8","537","65","void","writeObjectData"
"Tomcat8","537","66","long","getCreationTime"
"Tomcat8","537","67","long","getCreationTimeInternal"
"Tomcat8","537","68","ServletContext","getServletContext"
"Tomcat8","537","69","Object","getAttribute"
"Tomcat8","537","70","Enumeration","getAttributeNames"
"Tomcat8","537","71","void","invalidate"
"Tomcat8","537","72","boolean","isNew"
"Tomcat8","537","73","void","removeAttribute"
"Tomcat8","537","74","void","removeAttribute"
"Tomcat8","537","75","void","setAttribute"
"Tomcat8","537","76","void","setAttribute"
"Tomcat8","537","77","boolean","isValidInternal"
"Tomcat8","537","78","boolean","isAttributeDistributable"
"Tomcat8","537","79","void","doReadObject"
"Tomcat8","537","80","void","doWriteObject"
"Tomcat8","537","81","boolean","getPersistAuthentication"
"Tomcat8","537","82","boolean","exclude"
"Tomcat8","537","83","void","fireSessionEvent"
"Tomcat8","537","84","String[]","keys"
"Tomcat8","537","85","void","removeAttributeInternal"
"Tomcat8","537","88","","PrivilegedNewSessionFacade"
"Tomcat8","537","89","StandardSessionFacade","run"
"Tomcat8","538","2","","StandardSessionFacade"
"Tomcat8","538","4","long","getCreationTime"
"Tomcat8","538","5","String","getId"
"Tomcat8","538","6","long","getLastAccessedTime"
"Tomcat8","538","7","ServletContext","getServletContext"
"Tomcat8","538","8","void","setMaxInactiveInterval"
"Tomcat8","538","9","int","getMaxInactiveInterval"
"Tomcat8","538","10","Object","getAttribute"
"Tomcat8","538","11","Enumeration","getAttributeNames"
"Tomcat8","538","12","void","setAttribute"
"Tomcat8","538","13","void","removeAttribute"
"Tomcat8","538","14","void","invalidate"
"Tomcat8","538","15","boolean","isNew"
"Tomcat8","539","6","String","getStoreName"
"Tomcat8","539","7","void","setManager"
"Tomcat8","539","8","Manager","getManager"
"Tomcat8","539","9","void","addPropertyChangeListener"
"Tomcat8","539","10","void","removePropertyChangeListener"
"Tomcat8","539","11","String[]","expiredKeys"
"Tomcat8","539","12","void","processExpires"
"Tomcat8","539","13","ObjectInputStream","getObjectInputStream"
"Tomcat8","539","14","void","initInternal"
"Tomcat8","539","15","void","startInternal"
"Tomcat8","539","16","void","stopInternal"
"Tomcat8","539","17","void","destroyInternal"
"Tomcat8","539","18","String","toString"
"Tomcat8","540","4","","TooManyActiveSessionsException"
"Tomcat8","540","5","int","getMaxActiveSessions"
"Tomcat8","541","6","String","getAuthType"
"Tomcat8","541","7","void","setAuthType"
"Tomcat8","541","8","long","getCreationTime"
"Tomcat8","541","9","long","getCreationTimeInternal"
"Tomcat8","541","10","void","setCreationTime"
"Tomcat8","541","11","String","getId"
"Tomcat8","541","12","String","getIdInternal"
"Tomcat8","541","13","void","setId"
"Tomcat8","541","14","void","setId"
"Tomcat8","541","15","long","getThisAccessedTime"
"Tomcat8","541","16","long","getThisAccessedTimeInternal"
"Tomcat8","541","17","long","getLastAccessedTime"
"Tomcat8","541","18","long","getLastAccessedTimeInternal"
"Tomcat8","541","19","long","getIdleTime"
"Tomcat8","541","20","long","getIdleTimeInternal"
"Tomcat8","541","21","Manager","getManager"
"Tomcat8","541","22","void","setManager"
"Tomcat8","541","23","int","getMaxInactiveInterval"
"Tomcat8","541","24","void","setMaxInactiveInterval"
"Tomcat8","541","25","void","setNew"
"Tomcat8","541","26","Principal","getPrincipal"
"Tomcat8","541","27","void","setPrincipal"
"Tomcat8","541","28","HttpSession","getSession"
"Tomcat8","541","29","void","setValid"
"Tomcat8","541","30","boolean","isValid"
"Tomcat8","541","31","void","access"
"Tomcat8","541","32","void","addSessionListener"
"Tomcat8","541","33","void","endAccess"
"Tomcat8","541","34","void","expire"
"Tomcat8","541","35","Object","getNote"
"Tomcat8","541","36","Iterator","getNoteNames"
"Tomcat8","541","37","void","recycle"
"Tomcat8","541","38","void","removeNote"
"Tomcat8","541","39","void","removeSessionListener"
"Tomcat8","541","40","void","setNote"
"Tomcat8","541","41","void","tellChangedSessionId"
"Tomcat8","541","42","boolean","isAttributeDistributable"
"Tomcat8","542","6","","SessionEvent"
"Tomcat8","542","7","Object","getData"
"Tomcat8","542","8","Session","getSession"
"Tomcat8","542","9","String","getType"
"Tomcat8","542","10","String","toString"
"Tomcat8","543","2","String","getJvmRoute"
"Tomcat8","543","3","void","setJvmRoute"
"Tomcat8","543","4","int","getSessionIdLength"
"Tomcat8","543","5","void","setSessionIdLength"
"Tomcat8","543","6","String","generateSessionId"
"Tomcat8","543","7","String","generateSessionId"
"Tomcat8","544","2","void","sessionEvent"
"Tomcat8","545","3","","ByteArrayServletOutputStream"
"Tomcat8","545","4","byte[]","toByteArray"
"Tomcat8","545","5","void","write"
"Tomcat8","545","6","boolean","isReady"
"Tomcat8","545","7","void","setWriteListener"
"Tomcat8","546","7","","ExpressionParseTree"
"Tomcat8","546","8","boolean","evaluateTree"
"Tomcat8","546","9","void","pushOpp"
"Tomcat8","546","10","void","resolveGroup"
"Tomcat8","546","11","void","parseExpression"
"Tomcat8","546","25","boolean","evaluate"
"Tomcat8","546","28","","StringNode"
"Tomcat8","546","29","String","getValue"
"Tomcat8","546","30","boolean","evaluate"
"Tomcat8","546","31","String","toString"
"Tomcat8","546","34","int","getPrecedence"
"Tomcat8","546","35","void","popValues"
"Tomcat8","546","36","boolean","evaluate"
"Tomcat8","546","37","int","getPrecedence"
"Tomcat8","546","38","void","popValues"
"Tomcat8","546","39","String","toString"
"Tomcat8","546","40","boolean","evaluate"
"Tomcat8","546","41","int","getPrecedence"
"Tomcat8","546","42","String","toString"
"Tomcat8","546","43","boolean","evaluate"
"Tomcat8","546","44","int","getPrecedence"
"Tomcat8","546","45","String","toString"
"Tomcat8","546","46","int","compareBranches"
"Tomcat8","546","47","boolean","evaluate"
"Tomcat8","546","48","int","getPrecedence"
"Tomcat8","546","49","String","toString"
"Tomcat8","546","50","boolean","evaluate"
"Tomcat8","546","51","int","getPrecedence"
"Tomcat8","546","52","String","toString"
"Tomcat8","546","53","boolean","evaluate"
"Tomcat8","546","54","int","getPrecedence"
"Tomcat8","546","55","String","toString"
"Tomcat8","547","19","","ExpressionTokenizer"
"Tomcat8","547","20","boolean","hasMoreTokens"
"Tomcat8","547","21","int","getIndex"
"Tomcat8","547","22","boolean","isMetaChar"
"Tomcat8","547","23","int","nextToken"
"Tomcat8","547","24","String","getTokenValue"
"Tomcat8","548","7","","ResponseIncludeWrapper"
"Tomcat8","548","8","void","flushOutputStreamOrWriter"
"Tomcat8","548","9","PrintWriter","getWriter"
"Tomcat8","548","10","ServletOutputStream","getOutputStream"
"Tomcat8","548","11","long","getLastModified"
"Tomcat8","548","12","void","addDateHeader"
"Tomcat8","548","13","void","addHeader"
"Tomcat8","548","14","void","setDateHeader"
"Tomcat8","548","15","void","setHeader"
"Tomcat8","549","2","long","process"
"Tomcat8","550","2","long","process"
"Tomcat8","550","3","boolean","evaluateArguments"
"Tomcat8","550","4","String","getExpression"
"Tomcat8","552","3","long","process"
"Tomcat8","553","5","long","process"
"Tomcat8","553","6","boolean","isValidEncoding"
"Tomcat8","554","5","long","process"
"Tomcat8","555","2","void","addVariableNames"
"Tomcat8","555","3","String","getVariableValue"
"Tomcat8","555","4","void","setVariableValue"
"Tomcat8","555","5","Date","getCurrentDate"
"Tomcat8","555","6","long","getFileSize"
"Tomcat8","555","7","long","getFileLastModified"
"Tomcat8","555","8","String","getFileText"
"Tomcat8","555","9","void","log"
"Tomcat8","556","9","void","init"
"Tomcat8","556","10","void","doFilter"
"Tomcat8","557","3","long","process"
